company_name,company_slug,website,yc_directory_url,all_locations,regions,is_hiring,detected_board_type,trackability,selected_url,evidence
VectorShift,vectorshift,https://www.vectorshift.ai,https://www.ycombinator.com/companies/vectorshift,"New York City, NY, USA",United States of America;America / Canada,true,,unknown,https://www.vectorshift.ai/,no_careers_surface_detected
Vela,vela,https://tryvela.ai,https://www.ycombinator.com/companies/vela,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://tryvela.ai/,no_careers_surface_detected
Velt,velt,https://velt.dev,https://www.ycombinator.com/companies/velt,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.ycombinator.com/companies/velt/jobs,custom_careers_page
Velvet,velvet,https://velvetlab.ai,https://www.ycombinator.com/companies/velvet,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://velvetlab.ai/,no_careers_surface_detected
Vena Vitals,vena-vitals,http://venavitals.com,https://www.ycombinator.com/companies/vena-vitals,"Irvine, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.venavitals.com/,no_careers_surface_detected
Vendora,vendora,https://www.vendora.io/,https://www.ycombinator.com/companies/vendora,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://www.vendora.io/,no_careers_surface_detected
Vendra,vendra,https://vendra-marketplace.io/,https://www.ycombinator.com/companies/vendra,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://vendra.io/open-positions/,custom_careers_page
Ventura,ventura,https://www.ventura.ai,https://www.ycombinator.com/companies/ventura,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://ventura.ai/,no_careers_surface_detected
Venu AI,venu-ai,https://www.venu3d.com,https://www.ycombinator.com/companies/venu-ai,"San Jose, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://www.venu3d.com/,no_careers_surface_detected
Verge Genomics,verge-genomics,http://vergegenomics.com,https://www.ycombinator.com/companies/verge-genomics,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.vergegenomics.com/join-us,custom_careers_page
VergeSense,vergesense,http://www.vergesense.com,https://www.ycombinator.com/companies/vergesense,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,lever,api_native,https://www.vergesense.com/,jobs.lever.co
Veritus,veritus,https://www.veritus.com,https://www.ycombinator.com/companies/veritus,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://veritus.com/,no_careers_surface_detected
Verne Robotics,verne-robotics,https://vernerobotics.com/,https://www.ycombinator.com/companies/verne-robotics,"San Francisco, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://www.vernerobotics.com/company,jobs.ashbyhq.com
Versable,versable,https://www.versableai.com/,https://www.ycombinator.com/companies/versable,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://versableai.com/,no_careers_surface_detected
Verse Medical,jetlenses,http://versemedical.com/,https://www.ycombinator.com/companies/jetlenses,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://versemedical.com/open-positions/,custom_careers_page
"Veryfi, Inc.",veryfi-inc,https://www.veryfi.com/,https://www.ycombinator.com/companies/veryfi-inc,"San Mateo, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://www.veryfi.com/careers/,custom_careers_page
Vetcove,vetcove,https://www.vetcove.com,https://www.ycombinator.com/companies/vetcove,"Miami, FL, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,ashby,api_native,https://shop.vetcove.com/careers/,jobs.ashbyhq.com
VetRec,vetrec,https://vetrec.io,https://www.ycombinator.com/companies/vetrec,"Seattle, WA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://vetrec.io/open-positions/,custom_careers_page
VibeFlow,vibeflow,https://vibeflow.ai/,https://www.ycombinator.com/companies/vibeflow,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://vibeflow.ai/open-positions/,custom_careers_page
VideoGen,videogen,https://videogen.io,https://www.ycombinator.com/companies/videogen,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,custom_page,https://app.dover.com/jobs/videogen,custom_careers_page
Vinci Games,vinci-games,https://ruffnauts.com/,https://www.ycombinator.com/companies/vinci-games,"Berkeley, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://ruffnauts.com/,no_careers_surface_detected
Vitable Health,vitable-health,https://vitablehealth.com,https://www.ycombinator.com/companies/vitable-health,"Philadelphia, PA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,greenhouse,api_native,https://www.vitablehealth.com/careers,greenhouse.io
Vitalize,vitalize,https://vitalize.care,https://www.ycombinator.com/companies/vitalize,"San Francisco, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://vitalize.care/,jobs.ashbyhq.com
vly.ai,vly-ai-2,https://vly.ai,https://www.ycombinator.com/companies/vly-ai-2,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://vly.ai/,no_careers_surface_detected
Voiceops,voiceops,https://voiceops.com,https://www.ycombinator.com/companies/voiceops,"New York, NY, USA",United States of America;America / Canada;Remote;Partly Remote,true,workday,structured_board,https://www.voiceops.com/,workday
Volantio,volantio,http://www.volantio.com,https://www.ycombinator.com/companies/volantio,"Atlanta, GA, USA",United States of America;America / Canada,true,,unknown,https://www.volantio.com/,no_careers_surface_detected
"Volta Labs, Inc.",volta-labs-inc,http://voltalabs.com,https://www.ycombinator.com/companies/volta-labs-inc,"Cambridge, MA, USA",United States of America;America / Canada,true,lever,api_native,https://voltalabs.com/careers,jobs.lever.co
Voltic,voltic,https://volticshipping.com/,https://www.ycombinator.com/companies/voltic,"New York City, NY, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://www.volticshipping.com/,no_careers_surface_detected
Vooma,vooma,https://www.vooma.ai,https://www.ycombinator.com/companies/vooma,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.vooma.com/,no_careers_surface_detected
Vori,vori,https://www.vori.com,https://www.ycombinator.com/companies/vori,"San Francisco, CA, USA; East Palo Alto, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,ashby,api_native,https://www.vori.com/careers,jobs.ashbyhq.com
Vorticity,vorticity,http://vorticity.xyz/,https://www.ycombinator.com/companies/vorticity,"Redwood City, CA, USA",United States of America;America / Canada,true,,unknown,https://vorticity.xyz/,no_careers_surface_detected
Vouch,vouch,http://vouch.us,https://www.ycombinator.com/companies/vouch,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,rippling,structured_board,https://www.vouch.us/careers,ats.rippling.com
VOYGR,voygr,https://voygr.tech,https://www.ycombinator.com/companies/voygr,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.ycombinator.com/jobs,custom_careers_page
Vulcan Technologies,vulcan-technologies,https://vulcan.ai/,https://www.ycombinator.com/companies/vulcan-technologies,"Austin, TX, USA",United States of America;America / Canada,true,,custom_page,https://vulcan.ai/open-positions/,custom_careers_page
Wafer,wafer,https://www.wafer.ai,https://www.ycombinator.com/companies/wafer,"San Francisco, CA, USA",United States of America;America / Canada,true,,custom_page,https://www.wafer.ai/careers,custom_careers_page
Wardstone,wardstone,https://www.wardstone.space,https://www.ycombinator.com/companies/wardstone,"El Segundo, CA, USA",United States of America;America / Canada,true,,custom_page,https://wardstone.space/careers,custom_careers_page
WarpBuild,warpbuild,https://www.warpbuild.com,https://www.ycombinator.com/companies/warpbuild,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,ashby,api_native,https://www.warpbuild.com/,jobs.ashbyhq.com
Wasmer,wasmer,https://wasmer.io,https://www.ycombinator.com/companies/wasmer,"San Francisco, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://wasmer.io/,no_careers_surface_detected
Wavelength,wavelength,https://wavelength.cx/,https://www.ycombinator.com/companies/wavelength,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.wavelength.cx/,no_careers_surface_detected
Wayco,wayco,https://wayco.ai,https://www.ycombinator.com/companies/wayco,"New York City, NY, USA",United States of America;America / Canada,true,,unknown,https://wayco.ai/,no_careers_surface_detected
Waydev AI,waydev-ai,https://waydev.co/,https://www.ycombinator.com/companies/waydev-ai,"Menlo Park, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://waydev.co/,no_careers_surface_detected
Wayline,wayline,https://wayline.com,https://www.ycombinator.com/companies/wayline,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.wayline.com/,no_careers_surface_detected
Weave,weave-3,https://workweave.dev,https://www.ycombinator.com/companies/weave-3,"San Francisco, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://workweave.dev/,jobs.ashbyhq.com
Weave Robotics,weave-robotics,https://www.weaverobots.com,https://www.ycombinator.com/companies/weave-robotics,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://www.weaverobotics.com/,no_careers_surface_detected
Webflow,webflow,https://webflow.com,https://www.ycombinator.com/companies/webflow,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://webflow.com/,no_careers_surface_detected
Weekend (fmr. Volley),weekend-fmr-volley,https://weekend.com,https://www.ycombinator.com/companies/weekend-fmr-volley,"San Francisco, CA, USA",United States of America;America / Canada,true,greenhouse,api_native,https://www.weekend.com/careers,greenhouse.io
Wefunder,wefunder,http://wefunder.com,https://www.ycombinator.com/companies/wefunder,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,http://wefunder.com,homepage_fetch_failed:HTTPError
Whatnot,whatnot,https://www.whatnot.com,https://www.ycombinator.com/companies/whatnot,"Los Angeles, CA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,custom_page,https://careers.whatnot.com/,custom_careers_page
Whip,whip,https://whip.run/,https://www.ycombinator.com/companies/whip,"San Francisco, CA, USA",United States of America;America / Canada;Remote;Partly Remote,true,,unknown,https://whip.run/,no_careers_surface_detected
Wildcard,wildcard,https://wild-card.ai,https://www.ycombinator.com/companies/wildcard,"San Francisco, CA, USA",United States of America;America / Canada,true,,unknown,https://wild-card.ai/,no_careers_surface_detected
Willow,willow,https://willowvoice.com/,https://www.ycombinator.com/companies/willow,"San Francisco, CA, USA",United States of America;America / Canada,true,workday,structured_board,https://willowvoice.com/testimonials,workday
Wolfia,wolfia,https://wolfia.com,https://www.ycombinator.com/companies/wolfia,"Austin, TX, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://wolfia.com/,no_careers_surface_detected
Women Who Code,women-who-code,https://www.womenwhocode.com/,https://www.ycombinator.com/companies/women-who-code,"Atlanta, GA, USA; Remote",United States of America;America / Canada;Remote;Fully Remote,true,,unknown,https://womenwhocode.com/,no_careers_surface_detected
Wordware,wordware,https://wordware.ai/,https://www.ycombinator.com/companies/wordware,"San Francisco, CA, USA",United States of America;America / Canada,true,ashby,api_native,https://www.wordware.ai/,jobs.ashbyhq.com
